"PLT_CN","SPCD","SAP.PRES","fire.sev","PREV_BAH","ECOSUBCD","MAT_maxanom","MAT_maxanom.z","MAT_maxanom_2050","MAT_maxanom_2050.z","MAT_maxanom_2080","MAT_maxanom_2080.z","CMD_maxanom","CMD_maxanom.z","CMD_maxanom_2050","CMD_maxanom_2050.z","CMD_maxanom_2080","CMD_maxanom_2080.z","MAT_ref_mean","CMD_ref_mean"
188757144020004,93,0,0,14.43534973,"M331Iu",1.906452,2.748035354,2.606452,3.75704305392613,4.406452,6.35163428256453,99.3226,1.62623907,71.3226,1.16778657333447,96.3226,1.57711915982686,1.293548,279.6774
188757139020004,19,0,0,4.563715454,"M331Iq",2.109677,2.847528615,2.709677,3.65737636324371,4.409677,5.95194498434294,141.0968,2.179691947,84.0968,1.29914440130105,111.0968,1.71624587050235,2.690323,317.9032
188757139020004,93,0,0,4.563715454,"M331Iq",2.109677,2.847528615,2.709677,3.65737636324371,4.409677,5.95194498434294,141.0968,2.179691947,84.0968,1.29914440130105,111.0968,1.71624587050235,2.690323,317.9032
188757083020004,19,0,0,19.10658664,"M331Iu",2.154839,2.79458487,2.654839,3.44302887676789,4.454839,5.77742730099707,149.8065,2.092269261,80.8065,1.12858224461142,104.8065,1.46377772852266,1.645161,284.1935
188757083020004,93,1,0,19.10658664,"M331Iu",2.154839,2.79458487,2.654839,3.44302887676789,4.454839,5.77742730099707,149.8065,2.092269261,80.8065,1.12858224461142,104.8065,1.46377772852266,1.645161,284.1935
188757057020004,19,1,0,6.448420769,"M331Iu",1.874194,2.731918655,2.674194,3.89803855717151,4.374194,6.37604334934124,99.6452,1.393522807,85.6452,1.19773495835383,106.6452,1.49141673065899,1.925806,288.3548
188757057020004,93,0,0,6.448420769,"M331Iu",1.874194,2.731918655,2.674194,3.89803855717151,4.374194,6.37604334934124,99.6452,1.393522807,85.6452,1.19773495835383,106.6452,1.49141673065899,1.925806,288.3548
188756794020004,19,0,0,12.53057943,"M331Iu",2.129032,2.792038365,2.629032,3.44774442361339,4.429032,5.8082862361528,163.4839,2.156213322,90.4839,1.19340553160773,116.4839,1.53632337469142,2.470968,354.5161
188756794020004,93,0,0,12.53057943,"M331Iu",2.129032,2.792038365,2.629032,3.44774442361339,4.429032,5.8082862361528,163.4839,2.156213322,90.4839,1.19340553160773,116.4839,1.53632337469142,2.470968,354.5161
188757102020004,19,0,0,9.175794217,"M331Gu",1.83871,2.758042936,2.73871,4.10803213574291,4.63871,6.95800933592531,92.7742,1.298312256,89.7742,1.25632928309595,100.7742,1.41026685217543,1.76129,319.2258
188757102020004,93,0,0,9.175794217,"M331Gu",1.83871,2.758042936,2.73871,4.10803213574291,4.63871,6.95800933592531,92.7742,1.298312256,89.7742,1.25632928309595,100.7742,1.41026685217543,1.76129,319.2258
188757167020004,19,0,0,6.826514501,"M331Gq",2.090323,2.957435357,2.790323,3.9478108880754,4.590323,6.49449082388774,149,1.720863273,71,0.820008673612872,86,0.993249942686013,2.409677,294
188757167020004,93,0,0,6.826514501,"M331Gq",2.090323,2.957435357,2.790323,3.9478108880754,4.590323,6.49449082388774,149,1.720863273,71,0.820008673612872,86,0.993249942686013,2.409677,294
188756800020004,19,1,0,7.699249609,"M331Ig",2.083871,2.748770199,2.683871,3.54021176074247,4.383871,5.78262951974139,117.8065,1.692272487,113.8065,1.63481309465085,136.8065,1.96520460284211,2.116129,377.1935
188756800020004,93,0,0,7.699249609,"M331Ig",2.083871,2.748770199,2.683871,3.54021176074247,4.383871,5.78262951974139,117.8065,1.692272487,113.8065,1.63481309465085,136.8065,1.96520460284211,2.116129,377.1935
188757112020004,19,0,0,14.46669745,"M331Gv",1.877419,2.748829995,2.677419,3.92015296306643,4.477419,6.5556296417333,72.2581,0.899937317,52.2581,0.650847645922022,68.2581,0.850119382451907,1.422581,189.7419
188757112020004,93,0,0,14.46669745,"M331Gv",1.877419,2.748829995,2.677419,3.92015296306643,4.477419,6.5556296417333,72.2581,0.899937317,52.2581,0.650847645922022,68.2581,0.850119382451907,1.422581,189.7419
188756952020004,19,0,0,15.66376556,"M331Hp",1.648387,2.604439084,2.748387,4.34243082476872,4.648387,7.34441655933251,97.5806,1.276108539,62.5806,0.818396669322267,58.5806,0.766086741368731,1.851613,263.4194
188756952020004,93,0,0,15.66376556,"M331Hp",1.648387,2.604439084,2.748387,4.34243082476872,4.648387,7.34441655933251,97.5806,1.276108539,62.5806,0.818396669322267,58.5806,0.766086741368731,1.851613,263.4194
188756821020004,19,0,0,15.60448544,"M331Hd",1.741935,2.480435935,2.741935,3.9043902933588,4.541935,6.46750813825515,89.1613,1.173648629,94.1613,1.23946466291068,99.1613,1.30528069682858,3.358065,329.8387
188756821020004,93,0,0,15.60448544,"M331Hd",1.741935,2.480435935,2.741935,3.9043902933588,4.541935,6.46750813825515,89.1613,1.173648629,94.1613,1.23946466291068,99.1613,1.30528069682858,3.358065,329.8387
188756665020004,19,0,0,4.222275377,"M331Hd",1.8129032,2.539000457,2.7129032,3.79946511481993,4.5129032,6.32039443020275,55.871,0.845762197,65.871,0.997139870245114,81.871,1.23934414714879,0.1870968,218.129
188756665020004,93,0,0,4.222275377,"M331Hd",1.8129032,2.539000457,2.7129032,3.79946511481993,4.5129032,6.32039443020275,55.871,0.845762197,65.871,0.997139870245114,81.871,1.23934414714879,0.1870968,218.129
188757175020004,19,1,0,9.673515476,"M331Hd",1.809677,2.589917298,2.809677,4.02106622598729,4.609677,6.59713429600997,102.9032,1.269840016,100.9032,1.24515973387252,111.9032,1.38090128689162,5.490323,382.0968
188757175020004,93,0,0,9.673515476,"M331Hd",1.809677,2.589917298,2.809677,4.02106622598729,4.609677,6.59713429600997,102.9032,1.269840016,100.9032,1.24515973387252,111.9032,1.38090128689162,5.490323,382.0968
188757164020004,19,1,0,1.189017727,"M331Hd",1.8193548,2.565409123,2.7193548,3.83446791889868,4.5193548,6.37258550988667,51.7097,0.80828523,62.7097,0.980228550187989,78.7097,1.23032792561169,-0.4193548,208.2903
188757164020004,93,0,0,1.189017727,"M331Hd",1.8193548,2.565409123,2.7193548,3.83446791889868,4.5193548,6.37258550988667,51.7097,0.80828523,62.7097,0.980228550187989,78.7097,1.23032792561169,-0.4193548,208.2903
188756755020004,19,0,0,11.22550197,"M331Gq",1.887097,2.873917939,2.687097,4.09226249172478,4.487097,6.83353773601428,115.9355,1.286711947,62.9355,0.698490624085066,69.9355,0.776180232789143,2.812903,250.0645
188756755020004,93,0,0,11.22550197,"M331Gq",1.887097,2.873917939,2.687097,4.09226249172478,4.487097,6.83353773601428,115.9355,1.286711947,62.9355,0.698490624085066,69.9355,0.776180232789143,2.812903,250.0645
188756916020004,19,1,0,12.54475909,"M331Hp",1.774194,2.64880269,2.774194,4.14176382608914,4.674194,6.97838998473895,88.1935,1.142020894,66.1935,0.857142080200637,65.1935,0.844193043207569,1.825806,257.8065
188756916020004,93,0,0,12.54475909,"M331Hp",1.774194,2.64880269,2.774194,4.14176382608914,4.674194,6.97838998473895,88.1935,1.142020894,66.1935,0.857142080200637,65.1935,0.844193043207569,1.825806,257.8065
188756829020004,19,0,0,9.687146244,"M331Hl",1.806452,2.633234415,2.806452,4.09091743945732,4.606452,6.71474688354658,81.7742,1.031646988,78.7742,0.993799586403599,86.7742,1.09472598986093,3.593548,310.2258
188756829020004,93,0,0,9.687146244,"M331Hl",1.806452,2.633234415,2.806452,4.09091743945732,4.606452,6.71474688354658,81.7742,1.031646988,78.7742,0.993799586403599,86.7742,1.09472598986093,3.593548,310.2258
188756667020004,19,1,0,16.44809888,"M331Hp",1.774194,2.676792304,2.774194,4.1855294007598,4.574194,6.90125617450657,78.871,1.043313841,68.871,0.911032794852468,72.871,0.963945213423563,1.525806,246.129
188756667020004,93,0,0,16.44809888,"M331Hp",1.774194,2.676792304,2.774194,4.1855294007598,4.574194,6.90125617450657,78.871,1.043313841,68.871,0.911032794852468,72.871,0.963945213423563,1.525806,246.129
188757187020004,19,0,0,15.08291796,"M331Hl",1.893548,2.716297746,2.793548,4.00734923889646,4.593548,6.58945222406572,68.9677,0.908973969,66.9677,0.882614558328961,67.9677,0.895794263744093,3.106452,267.0323
188757187020004,93,0,0,15.08291796,"M331Hl",1.893548,2.716297746,2.793548,4.00734923889646,4.593548,6.58945222406572,68.9677,0.908973969,66.9677,0.882614558328961,67.9677,0.895794263744093,3.106452,267.0323
188757120020004,19,0,0,6.223192903,"M331Hm",1.851613,2.714615247,2.751613,4.03408844340867,4.551613,6.67303483526524,72.3548,0.966326523,67.3548,0.899549576140009,64.3548,0.859483408199194,2.048387,238.6452
188757120020004,93,0,0,6.223192903,"M331Hm",1.851613,2.714615247,2.751613,4.03408844340867,4.551613,6.67303483526524,72.3548,0.966326523,67.3548,0.899549576140009,64.3548,0.859483408199194,2.048387,238.6452
188757126020004,19,0,0,8.412105256,"M331Ha",2.132258,2.762902339,2.732258,3.54036050994518,4.532258,5.87273502139371,147.1935,2.008694264,80.1935,1.09437049490844,103.1935,1.40824283347571,2.067742,295.8065
188757126020004,93,0,0,8.412105256,"M331Ha",2.132258,2.762902339,2.732258,3.54036050994518,4.532258,5.87273502139371,147.1935,2.008694264,80.1935,1.09437049490844,103.1935,1.40824283347571,2.067742,295.8065
188757016020004,19,1,0,12.51322841,"M331Gn",1.745161,2.773619322,2.645161,4.20400734329424,4.545161,7.22371538838452,98,1.147170907,64,0.749172837099975,73,0.854525267317159,2.454839,241
188757016020004,93,0,0,12.51322841,"M331Gn",1.745161,2.773619322,2.645161,4.20400734329424,4.545161,7.22371538838452,98,1.147170907,64,0.749172837099975,73,0.854525267317159,2.454839,241
188757169020004,19,1,0,10.61961888,"M331Hd",1.774194,2.466748762,2.774194,3.85709771052629,4.574194,6.35972581762598,127.6452,1.471667858,114.6452,1.32178613815451,127.6452,1.4716678584185,4.625806,410.3548
188757169020004,93,0,0,10.61961888,"M331Hd",1.774194,2.466748762,2.774194,3.85709771052629,4.574194,6.35972581762598,127.6452,1.471667858,114.6452,1.32178613815451,127.6452,1.4716678584185,4.625806,410.3548
188756833020004,19,0,0,5.848026585,"M331Gn",1.822581,2.916696606,2.722581,4.35697659625031,4.622581,7.39756768715838,118.7097,1.405909192,69.7097,0.825589720055071,72.7097,0.861119483634103,2.077419,254.2903
188756833020004,93,0,0,5.848026585,"M331Gn",1.822581,2.916696606,2.722581,4.35697659625031,4.622581,7.39756768715838,118.7097,1.405909192,69.7097,0.825589720055071,72.7097,0.861119483634103,2.077419,254.2903
188756948020004,19,1,0,11.502295,"M331Gu",1.787097,2.984742065,2.787097,4.65490438153722,4.587097,7.66119655104801,126.5806,1.534099806,63.5806,0.770568208095568,78.5806,0.952361445677999,1.812903,245.4194
188756948020004,93,0,0,11.502295,"M331Gu",1.787097,2.984742065,2.787097,4.65490438153722,4.587097,7.66119655104801,126.5806,1.534099806,63.5806,0.770568208095568,78.5806,0.952361445677999,1.812903,245.4194
188758455020004,19,0,0,19.44888054,"M331Ip",1.812903,2.6153529,2.612903,3.76945894931339,4.312903,6.22193430482134,85.0645,1.24083789,84.0645,1.22625086646922,107.0645,1.56175241502767,2.087097,220.9355
188758455020004,93,1,0,19.44888054,"M331Ip",1.812903,2.6153529,2.612903,3.76945894931339,4.312903,6.22193430482134,85.0645,1.24083789,84.0645,1.22625086646922,107.0645,1.56175241502767,2.087097,220.9355
188757933020004,19,1,0,20.03110037,"M331Ip",1.95806452,2.566975157,2.65806452,3.48465820108428,4.35806452,5.71331702304669,109.0968,1.800163455,87.0968,1.43715009430922,104.0968,1.7176604184917,-0.05806452,191.9032
188757933020004,93,0,0,20.03110037,"M331Ip",1.95806452,2.566975157,2.65806452,3.48465820108428,4.35806452,5.71331702304669,109.0968,1.800163455,87.0968,1.43715009430922,104.0968,1.7176604184917,-0.05806452,191.9032
188758265020004,19,0,0,8.359899718,"M331Ik",2.0967742,2.741433536,2.5967742,3.39515999235924,4.3967742,5.74857523587431,117.9355,1.925657384,90.9355,1.48479988661798,107.9355,1.76237682931369,0.2032258,283.0645
188758265020004,93,0,0,8.359899718,"M331Ik",2.0967742,2.741433536,2.5967742,3.39515999235924,4.3967742,5.74857523587431,117.9355,1.925657384,90.9355,1.48479988661798,107.9355,1.76237682931369,0.2032258,283.0645
188758391020004,19,0,0,19.30805976,"M331Ib",1.8709677,2.766232194,2.5709677,3.80118460653179,4.2709677,6.31464046640278,97.0968,1.482075982,109.0968,1.66524279906371,138.0968,2.10789593987854,0.4290323,286.9032
188758391020004,93,0,0,19.30805976,"M331Ib",1.8709677,2.766232194,2.5709677,3.80118460653179,4.2709677,6.31464046640278,97.0968,1.482075982,109.0968,1.66524279906371,138.0968,2.10789593987854,0.4290323,286.9032
188758392020004,19,0,0,13.93570735,"M331Ib",1.987097,2.858729273,2.587097,3.72191690955808,4.287097,6.16761521396983,148.4839,2.345200016,91.4839,1.4449246264173,115.4839,1.82398794831345,2.112903,328.5161
188758392020004,93,0,0,13.93570735,"M331Ib",1.987097,2.858729273,2.587097,3.72191690955808,4.287097,6.16761521396983,148.4839,2.345200016,91.4839,1.4449246264173,115.4839,1.82398794831345,2.112903,328.5161
188758389020004,19,0,0,9.437004872,"M331Ib",1.9677419,2.900463752,2.5677419,3.78486746915495,4.2677419,6.29067800157778,94.3548,1.561236575,85.3548,1.4123185640862,113.3548,1.87561904390004,0.8322581,274.6452
188758389020004,93,0,0,9.437004872,"M331Ib",1.9677419,2.900463752,2.5677419,3.78486746915495,4.2677419,6.29067800157778,94.3548,1.561236575,85.3548,1.4123185640862,113.3548,1.87561904390004,0.8322581,274.6452
188758388020004,19,0,0,9.781219893,"M331Ib",1.909677,2.929644425,2.609677,4.00351770203392,4.209677,6.45808519190115,166.4839,2.400457876,99.4839,1.43441444647298,127.4839,1.83813408855821,2.790323,332.5161
188758388020004,93,0,0,9.781219893,"M331Ib",1.909677,2.929644425,2.609677,4.00351770203392,4.209677,6.45808519190115,166.4839,2.400457876,99.4839,1.43441444647298,127.4839,1.83813408855821,2.790323,332.5161
188758736020004,19,0,0,5.491796971,"M331Ig",2.003226,2.669807168,2.703226,3.60273486421437,4.403226,5.86841641254383,137.9355,2.322771345,87.9355,1.48079399138017,93.9355,1.58183127380059,1.196774,263.0645
188758736020004,93,0,0,5.491796971,"M331Ig",2.003226,2.669807168,2.703226,3.60273486421437,4.403226,5.86841641254383,137.9355,2.322771345,87.9355,1.48079399138017,93.9355,1.58183127380059,1.196774,263.0645
188758269020004,19,0,0,13.79869831,"M331Ik",1.983871,2.704557749,2.683871,3.65884884138155,4.383871,5.97641292339169,124.6129,2.229507827,87.6129,1.56752347718551,92.6129,1.65698082177664,0.316129,269.3871
188758269020004,93,0,0,13.79869831,"M331Ik",1.983871,2.704557749,2.683871,3.65884884138155,4.383871,5.97641292339169,124.6129,2.229507827,87.6129,1.56752347718551,92.6129,1.65698082177664,0.316129,269.3871
188758440020004,19,0,0,14.27324421,"M331Fa",1.880645,2.490364403,2.880645,3.81457200418556,4.580645,6.06572492553318,133.2581,2.144773123,122.2581,1.96772944378026,178.2581,2.86904272160557,3.619355,393.7419
188758440020004,93,0,0,14.27324421,"M331Fa",1.880645,2.490364403,2.880645,3.81457200418556,4.580645,6.06572492553318,133.2581,2.144773123,122.2581,1.96772944378026,178.2581,2.86904272160557,3.619355,393.7419
188757785020004,19,0,0,21.7710207,"M331Fb",1.435484,2.145385367,2.835484,4.23773854881258,4.535484,6.77845312628203,93.7097,1.19251347,105.7097,1.34522083839654,147.7097,1.87969662645245,3.764516,263.2903
188757785020004,93,0,0,21.7710207,"M331Fb",1.435484,2.145385367,2.835484,4.23773854881258,4.535484,6.77845312628203,93.7097,1.19251347,105.7097,1.34522083839654,147.7097,1.87969662645245,3.764516,263.2903
188758337020004,19,0,0,10.51825719,"M331Ii",1.712903,2.484919183,2.812903,4.08069611851922,4.612903,6.69196746820124,82.5806,1.263435378,97.5806,1.49292669511849,138.5806,2.12020296212093,1.787097,232.4194
188758337020004,93,0,0,10.51825719,"M331Ii",1.712903,2.484919183,2.812903,4.08069611851922,4.612903,6.69196746820124,82.5806,1.263435378,97.5806,1.49292669511849,138.5806,2.12020296212093,1.787097,232.4194
188757860020004,19,0,0,13.60225668,"M331Fa",1.745161,2.415710888,2.945161,4.07679147887804,4.545161,6.29156560029445,123.2903,1.856798684,101.2903,1.52547033941125,150.2903,2.26342892607899,3.354839,279.7097
188757860020004,93,1,0,13.60225668,"M331Fa",1.745161,2.415710888,2.945161,4.07679147887804,4.545161,6.29156560029445,123.2903,1.856798684,101.2903,1.52547033941125,150.2903,2.26342892607899,3.354839,279.7097
188758232020004,19,0,0,26.75213651,"M331Gk",1.696774,2.502692929,2.796774,4.12516134342155,4.496774,6.63261252961558,84.1935,1.119272326,66.1935,0.87997948462703,88.1935,1.17244851348628,1.703226,262.8065
188758232020004,93,1,0,26.75213651,"M331Gk",1.696774,2.502692929,2.796774,4.12516134342155,4.496774,6.63261252961558,84.1935,1.119272326,66.1935,0.87997948462703,88.1935,1.17244851348628,1.703226,262.8065
188758408020004,19,0,0,17.86859572,"M331Gk",1.741935,2.511174567,2.741935,3.95277518209578,4.541935,6.54765628896827,82.5806,1.072350124,92.5806,1.20220509319756,106.5806,1.38400204963083,2.358065,327.4194
188758408020004,93,0,0,17.86859572,"M331Gk",1.741935,2.511174567,2.741935,3.95277518209578,4.541935,6.54765628896827,82.5806,1.072350124,92.5806,1.20220509319756,106.5806,1.38400204963083,2.358065,327.4194
188758228020004,19,1,0,13.95565036,"M331Gv",1.816129,2.592536338,2.716129,3.87729237949809,4.516129,6.44680446198628,78.3871,1.0415098,67.3871,0.895355550107988,72.3871,0.961789300047367,0.683871,222.6129
188758228020004,93,0,0,13.95565036,"M331Gv",1.816129,2.592536338,2.716129,3.87729237949809,4.516129,6.44680446198628,78.3871,1.0415098,67.3871,0.895355550107988,72.3871,0.961789300047367,0.683871,222.6129
188757800020004,19,0,0,16.52713904,"M331Ig",2.0645161,2.744894098,2.6645161,3.54262895649899,4.3645161,5.80287772213725,121.1613,1.890346123,77.1613,1.20386265525253,87.1613,1.35988162528706,-0.3645161,195.8387
188757800020004,93,0,0,16.52713904,"M331Ig",2.0645161,2.744894098,2.6645161,3.54262895649899,4.3645161,5.80287772213725,121.1613,1.890346123,77.1613,1.20386265525253,87.1613,1.35988162528706,-0.3645161,195.8387
188758325020004,19,1,0,15.34486047,"M331Hb",1.948387,2.752004906,2.648387,3.74072194988561,4.348387,6.14189191288782,98.3548,1.45767567,93.3548,1.38357274506282,97.3548,1.44285508491306,2.051613,294.6452
188758325020004,93,1,0,15.34486047,"M331Hb",1.948387,2.752004906,2.648387,3.74072194988561,4.348387,6.14189191288782,98.3548,1.45767567,93.3548,1.38357274506282,97.3548,1.44285508491306,2.051613,294.6452
188758234020004,19,0,0,12.043714,"M331Ik",2.064516,2.764511262,2.664516,3.56794739742933,4.364516,5.84434978181353,100.8387,1.48927953,115.8387,1.71081345484814,137.8387,2.03572987748288,2.335484,396.1613
188758234020004,93,0,0,12.043714,"M331Ik",2.064516,2.764511262,2.664516,3.56794739742933,4.364516,5.84434978181353,100.8387,1.48927953,115.8387,1.71081345484814,137.8387,2.03572987748288,2.335484,396.1613
188758263020004,19,1,0,15.59555073,"M331Hh",1.93871,2.733240257,2.63871,3.72011719022603,4.33871,6.11681831440574,89.3226,1.256310024,111.3226,1.56573698399011,127.3226,1.79077477275754,3.36129,390.6774
188758263020004,93,0,0,15.59555073,"M331Hh",1.93871,2.733240257,2.63871,3.72011719022603,4.33871,6.11681831440574,89.3226,1.256310024,111.3226,1.56573698399011,127.3226,1.79077477275754,3.36129,390.6774
188758319020004,19,1,0,9.873890822,"M331Ir",2.006452,2.852931253,2.606452,3.70605844006547,4.306452,6.12325213790119,129.8387,1.773879715,103.8387,1.41866302997646,130.8387,1.78754189507555,2.093548,371.1613
188758319020004,93,0,0,9.873890822,"M331Ir",2.006452,2.852931253,2.606452,3.70605844006547,4.306452,6.12325213790119,129.8387,1.773879715,103.8387,1.41866302997646,130.8387,1.78754189507555,2.093548,371.1613
188758396020004,19,0,0,10.33873967,"M331It",1.974194,2.790132551,2.574194,3.63811381830701,4.274194,6.0407274096377,125.7742,1.87212212,91.7742,1.36603937710741,112.7742,1.67861989449961,1.725806,306.2258
188758396020004,93,0,0,10.33873967,"M331It",1.974194,2.790132551,2.574194,3.63811381830701,4.274194,6.0407274096377,125.7742,1.87212212,91.7742,1.36603937710741,112.7742,1.67861989449961,1.725806,306.2258
188758318020004,19,1,0,0,"M331Ir",1.9967742,2.828613793,2.5967742,3.67856882305452,4.2967742,6.08677474222635,127.0968,1.91884428,70.0968,1.05828662669251,99.0968,1.49611420475716,0.7032258,236.9032
188758318020004,93,0,0,0,"M331Ir",1.9967742,2.828613793,2.5967742,3.67856882305452,4.2967742,6.08677474222635,127.0968,1.91884428,70.0968,1.05828662669251,99.0968,1.49611420475716,0.7032258,236.9032
188758356020004,19,0,0,9.612070289,"M331Ir",2.032258,2.778641359,2.632258,3.59900216780344,4.332258,5.92335779147932,124.0323,1.722809376,118.0323,1.63946934065948,143.0323,1.98671948758102,2.867742,380.9677
188758356020004,93,1,0,9.612070289,"M331Ir",2.032258,2.778641359,2.632258,3.59900216780344,4.332258,5.92335779147932,124.0323,1.722809376,118.0323,1.63946934065948,143.0323,1.98671948758102,2.867742,380.9677
188758394020004,19,0,0,20.59197447,"M331Ip",2.0225806,2.866655989,2.6225806,3.71705156515306,4.3225806,6.12650569623303,96.6452,1.653653232,68.6452,1.17455762792922,99.6452,1.70498490421082,-0.4225806,218.3548
188758394020004,93,1,0,20.59197447,"M331Ip",2.0225806,2.866655989,2.6225806,3.71705156515306,4.3225806,6.12650569623303,96.6452,1.653653232,68.6452,1.17455762792922,99.6452,1.70498490421082,-0.4225806,218.3548
188758183020004,19,0,0,17.44152881,"M331Gf",1.709677,2.922475329,2.809677,4.80278538876009,4.609677,7.87965639555843,106.6129,1.327104002,93.6129,1.16528163316114,104.6129,1.30220825294081,3.890323,382.3871
188758183020004,93,0,0,17.44152881,"M331Gf",1.709677,2.922475329,2.809677,4.80278538876009,4.609677,7.87965639555843,106.6129,1.327104002,93.6129,1.16528163316114,104.6129,1.30220825294081,3.890323,382.3871
188758240020004,19,0,0,15.04925271,"M331Hn",1.725806,2.819563895,2.725806,4.45333031848969,4.625806,7.55748652224389,89.0968,1.232926435,101.0968,1.39898309667722,112.0968,1.55120170363065,2.474194,359.9032
188758240020004,93,0,0,15.04925271,"M331Hn",1.725806,2.819563895,2.725806,4.45333031848969,4.625806,7.55748652224389,89.0968,1.232926435,101.0968,1.39898309667722,112.0968,1.55120170363065,2.474194,359.9032
188758282020004,19,0,0,6.498278278,"M331Gu",1.7,2.833333333,2.8,4.66666666666667,4.6,7.66666666666667,108.0968,1.393069833,100.0968,1.2899718813224,112.0968,1.44461880885524,3.3,383.9032
188758282020004,93,0,0,6.498278278,"M331Gu",1.7,2.833333333,2.8,4.66666666666667,4.6,7.66666666666667,108.0968,1.393069833,100.0968,1.2899718813224,112.0968,1.44461880885524,3.3,383.9032
188758308020004,19,0,0,5.690800092,"M331Hn",1.919355,2.779205254,2.719355,3.93759658992759,4.519355,6.5439770962865,101.7742,1.486928224,88.7742,1.29699730911724,91.7742,1.34082752022983,1.680645,332.2258
188758308020004,93,0,0,5.690800092,"M331Hn",1.919355,2.779205254,2.719355,3.93759658992759,4.519355,6.5439770962865,101.7742,1.486928224,88.7742,1.29699730911724,91.7742,1.34082752022983,1.680645,332.2258
188758273020004,19,1,0,9.974459668,"M331Iw",1.9612903,2.748733051,2.6612903,3.72977758879434,4.4612903,6.25246354298349,103.7097,1.659603742,109.7097,1.75561812136986,123.7097,1.97965167263449,0.8387097,351.2903
188758273020004,93,1,0,9.974459668,"M331Iw",1.9612903,2.748733051,2.6612903,3.72977758879434,4.4612903,6.25246354298349,103.7097,1.659603742,109.7097,1.75561812136986,123.7097,1.97965167263449,0.8387097,351.2903
188758271020004,19,0,0,11.21397528,"M331Ik",1.9709677,2.759557663,2.6709677,3.73962971757684,4.4709677,6.25981500159892,111.1613,1.948917089,96.1613,1.68593207237278,110.1613,1.93138475461832,0.2290323,313.8387
188758271020004,93,0,0,11.21397528,"M331Ik",1.9709677,2.759557663,2.6709677,3.73962971757684,4.4709677,6.25981500159892,111.1613,1.948917089,96.1613,1.68593207237278,110.1613,1.93138475461832,0.2290323,313.8387
188758236020004,19,0,0,26.00951882,"M331Hn",1.903226,2.809241499,2.703226,3.99007509363641,4.503226,6.64695068174689,94.6452,1.248284758,82.6452,1.09001558951308,91.6452,1.20871746579408,4.096774,365.3548
188758236020004,93,0,0,26.00951882,"M331Hn",1.903226,2.809241499,2.703226,3.99007509363641,4.503226,6.64695068174689,94.6452,1.248284758,82.6452,1.09001558951308,91.6452,1.20871746579408,4.096774,365.3548
188758275020004,19,0,0,14.21274434,"M331Ik",1.8193548,2.653012901,2.7193548,3.96540760865206,4.5193548,6.5901970239846,104.2903,1.811218092,86.2903,1.49861063351638,85.2903,1.48124355247116,0.1806452,259.7097
188758275020004,93,0,0,14.21274434,"M331Ik",1.8193548,2.653012901,2.7193548,3.96540760865206,4.5193548,6.5901970239846,104.2903,1.811218092,86.2903,1.49861063351638,85.2903,1.48124355247116,0.1806452,259.7097
188757923020004,19,0,0,23.93254954,"M331Gu",2.074194,2.998075138,2.774194,4.00986699417887,4.574194,6.61161748081462,139.5806,1.530451109,65.5806,0.719067707313393,81.5806,0.894501956420817,3.025806,302.4194
188757923020004,93,0,0,23.93254954,"M331Gu",2.074194,2.998075138,2.774194,4.00986699417887,4.574194,6.61161748081462,139.5806,1.530451109,65.5806,0.719067707313393,81.5806,0.894501956420817,3.025806,302.4194
188758281020004,19,1,0,9.603714964,"M331Gs",1.883871,2.803957363,2.683871,3.99467896285172,4.483871,6.67380256198636,199.8387,2.130117514,124.8387,1.33067869903804,152.8387,1.62913585673886,5.316129,538.1613
188758281020004,93,0,0,9.603714964,"M331Gs",1.883871,2.803957363,2.683871,3.99467896285172,4.483871,6.67380256198636,199.8387,2.130117514,124.8387,1.33067869903804,152.8387,1.62913585673886,5.316129,538.1613
188758284020004,19,0,0,18.18131056,"M331Gu",2.1290323,2.986725057,2.7290323,3.82843846590998,4.6290323,6.49386425996487,141.4839,1.722394603,63.4839,0.772839360087418,74.4839,0.906750996911267,0.8709677,235.5161
188758284020004,93,0,0,18.18131056,"M331Gu",2.1290323,2.986725057,2.7290323,3.82843846590998,4.6290323,6.49386425996487,141.4839,1.722394603,63.4839,0.772839360087418,74.4839,0.906750996911267,0.8709677,235.5161
188758353020004,19,0,0,8.762480043,"M331Io",1.954839,2.783479833,2.554839,3.63781510020498,4.254839,6.05843169105414,127.4194,2.110144707,84.4194,1.39803789733076,110.4194,1.82861410766393,1.145161,303.5806
188758353020004,93,0,0,8.762480043,"M331Io",1.954839,2.783479833,2.554839,3.63781510020498,4.254839,6.05843169105414,127.4194,2.110144707,84.4194,1.39803789733076,110.4194,1.82861410766393,1.145161,303.5806
188758249020004,19,0,0,7.429653135,"M331Iq",2.1580645,2.850478887,2.6580645,3.51090374651098,4.3580645,5.75634826791693,150.3871,2.156978078,78.3871,1.12429361514145,107.3871,1.54023596839986,0.7419355,254.6129
188758249020004,93,1,0,7.429653135,"M331Iq",2.1580645,2.850478887,2.6580645,3.51090374651098,4.3580645,5.75634826791693,150.3871,2.156978078,78.3871,1.12429361514145,107.3871,1.54023596839986,0.7419355,254.6129
188758247020004,19,0,0,10.39475694,"M331Gu",1.9580645,2.807232356,2.7580645,3.95417408654335,4.5580645,6.53479297916824,91.9677,1.165328328,49.9677,0.633143770038491,62.9677,0.797867561817988,0.6419355,169.0323
